Image_Name,Label
2018-6-24_front_dist_onroad_AnnArbor5-02491.jpg,"A stop sign is at the intersection, Slow down."
2018-6-24_front_dist_onroad_AnnArbor5-02611.jpg,"A stop sign is at the intersection, Slow down."
2018-6-24_front_dist_onroad_AnnArbor5-02671.jpg,"Clear on road ahead, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-02701.jpg,"Clear on road ahead, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-02761.jpg,"Clear on road ahead, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-07561.jpg,Clear on road ahead. Safe to go straight
2018-6-24_front_dist_onroad_AnnArbor5-07351.jpg,"Stop sign ahead, a car is stop at the intersection, Stop and hold."
2018-6-24_front_dist_onroad_AnnArbor5-07021.jpg,"A car is stop at the intersection ahead, Slow down"
2018-6-24_front_dist_onroad_AnnArbor5-07861.jpg,"A traffic light shows red light ahead, One car is stoping ahead, Slow down the speed."
2018-6-24_front_dist_onroad_AnnArbor5-06931.jpg,"A car is moving slowly ahead, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-07951.jpg,"A car is stop ahead, Stop and hold"
2018-6-24_front_dist_onroad_AnnArbor5-06661.jpg,"A traffic light shows green light ahead, a car is driving away, Safe to go straight."
2018-6-24_front_dist_onroad_AnnArbor5-07231.jpg,"Stop sign ahead, a car is stop at the intersection, Stop and hold."
2018-6-24_front_dist_onroad_AnnArbor5-07771.jpg,"A traffic light shows red ahead, a car is stopped ahead in a distance, Stop and hold."
2018-6-24_front_dist_onroad_AnnArbor5-07141.jpg,"Stop sign ahead, a car is stop at the intersection, Stop and hold."
2018-6-24_front_dist_onroad_AnnArbor5-06781.jpg,"A car is moving ahead, some pedestrians are waiting at the intersection, Safe to go"
2018-6-24_front_dist_onroad_AnnArbor5-06721.jpg,"A car is moving ahead, some pedestrians are waiting at the intersection, Slow down and watch out the pedestrians"
2018-6-24_front_dist_onroad_AnnArbor5-06601.jpg,"A traffic light shows green light ahead, a car is driving away, Safe to go straight."
2018-6-24_front_dist_onroad_AnnArbor5-06841.jpg,"A car is moving slowly ahead, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-06541.jpg,"A traffic light shows green ahead, a car is drving slowly ahead, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-06481.jpg,"A traffic light is shown ahead, cars stopped ahead, Be prepare to stop"
2018-6-24_front_dist_onroad_AnnArbor5-04621.jpg,"Pedestrains are crossing the street, Stop and hold."
2018-6-24_front_dist_onroad_AnnArbor5-04711.jpg,"Traffic lights are shown in a distance, cars stopped ahead, safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-04531.jpg,"A traffic light shows green light ahead, two pedestrains are crossing the street, Stop and hold to turn"
2018-6-24_front_dist_onroad_AnnArbor5-05101.jpg,"Traffic lights are shown in a distance, cars stopped ahead, safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-05701.jpg,"Traffic lights are shown in a distance, cars stopped ahead, safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-04801.jpg,"Clear on road ahead, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-04561 - Copy.jpg,"A traffic light shows green light ahead, two pedestrains are crossing the street, Stop and hold to turn"
2018-6-24_front_dist_onroad_AnnArbor5-04561.jpg,"A traffic light shows green light ahead, two pedestrains are crossing the street, Stop and hold to turn"
2018-6-24_front_dist_onroad_AnnArbor5-04471.jpg,"Pedestrians are crossing the street, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-04891.jpg,"Traffic lights are shown in a distance, cars stopped ahead, safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-04651.jpg,"Pedestrians are crossing the street, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-03811.jpg,"Pedestrians are crossing the street, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-04381.jpg,"A traffic light shows green ahead, Safe to go straight."
2018-6-24_front_dist_onroad_AnnArbor5-04591.jpg,"A traffic light shows green light ahead, two pedestrains are crossing the street, Stop and hold to turn"
2018-6-24_front_dist_onroad_AnnArbor5-03601.jpg,"Pedestrians are crossing the street, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-02941.jpg,"Clear on road ahead, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-03901.jpg,"Clear on road ahead, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-04171.jpg,"Traffic lights are shown in a distance, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-03151.jpg,"Clear on road ahead, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-04351.jpg,"A traffic light shows red ahead, Slow down and then stop."
2018-6-24_front_dist_onroad_AnnArbor5-03961.jpg,"Clear on road ahead, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-03301.jpg,"A stop sign is at the intersection, Slow down."
2018-6-24_front_dist_onroad_AnnArbor5-03271.jpg,"A stop sign is shown in a distance, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-04231.jpg,"Traffic lights are shown in a distance, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-04291.jpg,"A traffic light shows red light ahead and a pedestrain cross the street, Stop and hold."
2018-6-24_front_dist_onroad_AnnArbor5-03451.jpg,"Pedestrians are crossing the street, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor5-03361.jpg,"A stop sign is at the intersection, Slow down."
2018-6-24_front_dist_onroad_AnnArbor5-03841.jpg,"Pedestrian are crossing the street, UnSafe to go straight."
2018-6-24_front_dist_onroad_AnnArbor5-03061.jpg,"Clear on road ahead, Safe to go. Watch out the pedestrians."
2018-6-24_front_dist_onroad_AnnArbor5-03691.jpg,"Pedestrian are crossing the street in a distance, Safe to go straight."
2018-6-24_front_dist_onroad_AnnArbor5-03331.jpg,"A stop sign is at the intersection, Slow down."
2018-6-24_front_dist_onroad_AnnArbor5-04051.jpg,"Traffic lights are shown in a distance, Safe to go."
2018-6-24_front_dist_onroad_AnnArbor5-03781.jpg,"Pedestrians are crossing the street, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor2-07321.jpg,"A stop sign is shown in a distance, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-11671.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-11761.jpg,"A traffic light shows green light ahead, Safe to go right in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-12061.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-12931.jpg,"A traffic light shows orange light ahead, Not safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-12961.jpg,"A traffic light shows red light ahead, Please stop"
2019-03-12-front_dist_onroad_AnnArbor-1-13111.jpg,"A traffic light shows red light ahead and a pedestrain cross the street, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-14371.jpg,"Clear on road ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-14431.jpg,"Clear on road ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-14461.jpg,"Clear on road ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-14491.jpg,"Clear on road ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-14941.jpg,"A traffic light shows red light ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-14971.jpg,"A traffic light shows green light ahead and a white car ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-16021.jpg,"A black car is in the cross street, Safe to go in slow speed."
2019-03-12-front_dist_onroad_AnnArbor-1-16051.jpg,"A black car is in the cross street, Safe to go in slow speed."
2019-03-12-front_dist_onroad_AnnArbor-1-16711.jpg,"A white bus is ahead, Slow down and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-16771.jpg,"A white bus is ahead, Slow down and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-17581.jpg,"A white bus is ahead, Drive in a low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-17671.jpg,"A white bus is ahead, Drive in a low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-17911.jpg,"A white bus is ahead, Drive in a low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-17971.jpg,"A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-18241.jpg,"A bus is driving through the intersection, Stop and wait."
2019-03-12-front_dist_onroad_AnnArbor-1-18961.jpg,"A bus is driving through the intersection, Stop and wait."
2019-03-12-front_dist_onroad_AnnArbor-1-18991.jpg,"A bus is driving through the intersection, Stop and wait."
2019-03-12-front_dist_onroad_AnnArbor-1-19591.jpg,"A traffic light shows red light ahead and a white car is driving through the intersection ,Please Stop."
2019-03-12-front_dist_onroad_AnnArbor-1-19681.jpg,"A traffic light shows red light ahead and a white car is driving through the intersection ,Please Stop."
2019-03-12-front_dist_onroad_AnnArbor-1-19831.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-19921.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-20491.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-20581.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-21841.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-22141.jpg,"Clear on road ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-22261.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-23641.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-24661.jpg,"A traffic light shows green light ahead, Safe to turn left."
2019-03-12-front_dist_onroad_AnnArbor-1-24691.jpg,"A traffic light shows green light ahead, Safe to turn left."
2019-03-12-front_dist_onroad_AnnArbor-1-24751.jpg,"A traffic light shows green light ahead, Safe to turn left."
2019-03-12-front_dist_onroad_AnnArbor-1-25081.jpg,"A white car is stopping ahead, Slow down."
2019-03-12-front_dist_onroad_AnnArbor-1-25171.jpg,"A white car is stopping ahead, Slow down."
2019-03-12-front_dist_onroad_AnnArbor-1-25231.jpg,"A traffic light shows red light ahead and a white car is stopping at the intersection ,Please Stop."
2019-03-12-front_dist_onroad_AnnArbor-1-25951.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-26011.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-26371.jpg,"A traffic light shows green light ahead and a black car try to turn into the street, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-26581.jpg,"A traffic light shows green light ahead and a black car try to turn into the street, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-27721.jpg,"A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-27751.jpg,"A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-28201.jpg,"A white car is driving through the intersection, Stop and wait."
2019-03-12-front_dist_onroad_AnnArbor-1-28471.jpg,"A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-28501.jpg,"A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-29791.jpg,"A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-29821.jpg,"A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-30661.jpg,"A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-30811.jpg,"A stop sign is at the intersection and a pedestrain is crossing the street, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-30841.jpg,"A stop sign is at the intersection and a pedestrain is crossing the street, Please Stop."
2019-03-12-front_dist_onroad_AnnArbor-1-31381.jpg,"A traffic light shows red light ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-31441.jpg,"A traffic light shows red light ahead,  Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-31831.jpg,"A traffic light shows red light ahead and a white car is stopping at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-31891.jpg,"A traffic light shows red light ahead and a white car is stopping at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-33031.jpg,"A traffic light shows green light ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-34321.jpg,"A traffic light shows red light ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-35701.jpg,"A traffic light shows red light ahead and a black car is stopping at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-01501.jpg,"A traffic light shows green light ahead, Safe to go straight."
2019-03-12-front_dist_onroad_AnnArbor-1-01561.jpg,"A traffic light shows yellow light ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-01681.jpg,"Clear on road ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-01741.jpg,"A traffic light shows yellow light ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-01801.jpg,"A traffic light shows yellow light ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-01981.jpg,"A traffic light shows red light ahead, A car is stopped ahead in a diatance, Safe to go in low speed, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-02071.jpg,"A traffic light shows red light ahead, A car is stopped ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-02101.jpg,"A traffic light shows red light ahead, A car is stopped ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-02701.jpg,"A traffic light shows red light ahead, A car is stopped ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-04111.jpg,"A traffic light shows green light ahead, A car is driving slowly ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-04201.jpg,"A traffic light shows green light ahead, A car is driving slowly ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-04261.jpg,"A traffic light shows green light ahead, A car is driving slowly ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-04711.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-04771.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-05311.jpg,"A traffic light shows red light ahead, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-05341.jpg,"A traffic light shows red light ahead, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-05401.jpg,"A traffic light shows red light ahead, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-05431.jpg,"A traffic light shows red light ahead, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-05761.jpg,"A traffic light shows red light ahead, A man is crossing the street, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-05821.jpg,"A traffic light shows red light ahead, A man is crossing the street, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-05851.jpg,"A traffic light shows red light ahead, A man is crossing the street, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-06571.jpg,"A traffic light shows green light ahead, No pedestrain, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-06841.jpg,"A traffic light shows red light ahead, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-06931.jpg,"A traffic light shows green light ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-06991.jpg,"A traffic light shows green light ahead, Pedestrains are crossing the street, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-07051.jpg,"A traffic light shows green light ahead, Pedestrains are crossing the street, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-07411.jpg,"A traffic light shows red light ahead, Slow down, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-07471.jpg,"A traffic light shows red light ahead, Slow down, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-07531.jpg,"A traffic light shows red light ahead,  Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-08581.jpg,"A traffic light shows red light ahead, Slow down to the traffic light."
2019-03-12-front_dist_onroad_AnnArbor-1-08671.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-08731.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-08791.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Stop and wait to go."
2019-03-12-front_dist_onroad_AnnArbor-1-09151.jpg,"A traffic light shows green light ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-09421.jpg,"A traffic light shows red light ahead, Slow down and stop."
2019-03-12-front_dist_onroad_AnnArbor-1-09481.jpg,"A traffic light shows red light ahead, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-09931.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-09961.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-10771.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-11041.jpg,"A traffic light shows green light ahead, No cars and pedestrians, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-11371.jpg,"A traffic light shows green light ahead, A car is stopped ahead, Safe to go in low speed."
2019-03-12-front_dist_onroad_AnnArbor-1-11431.jpg,"A traffic light shows green light ahead, A car is stopped very close, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor00001.jpg,"A traffic light shows green light ahead, A car is drving very slowly ahead, Safe to go in low speed."
2019-02-03-front_dist_onroad_AnnArbor00181.jpg,"A traffic light shows green light ahead, A car is drving very slowly ahead, Safe to go in low speed."
2019-02-03-front_dist_onroad_AnnArbor00241.jpg,"A traffic light shows green light ahead, A car is turing left ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor00721.jpg,"Stop sign ahead, Slow down, stop and hold."
2019-02-03-front_dist_onroad_AnnArbor00781.jpg,"Stop sign ahead, Slow down, stop and hold."
2019-02-03-front_dist_onroad_AnnArbor00991.jpg,"A traffic light shows yellow light ahead, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01021.jpg,"A traffic light shows yellow light ahead, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01141.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01291.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01351.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01381.jpg,"Clear on road ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor01471.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01501.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01531.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01891.jpg,"A car is driving slowly ahead, A stop sign is at the intersection, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor01921.jpg,"A car is driving slowly ahead,Slow down."
2019-02-03-front_dist_onroad_AnnArbor02101.jpg,"A car is driving slowly ahead,Slow down."
2019-02-03-front_dist_onroad_AnnArbor02251.jpg,"A traffic light shows green light ahead, A car is driving ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor02371.jpg,"A traffic light shows green light ahead, A car is driving ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor02431.jpg,"A traffic light shows green light ahead, A car is driving ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor02461.jpg,"A traffic light shows green light ahead, A car is driving ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor02491.jpg,"A traffic light shows yellow light ahead, Speed up and pass the traffic light."
2019-02-03-front_dist_onroad_AnnArbor02551.jpg,"A traffic light shows green light ahead, A car is driving ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor02581.jpg,"A traffic light shows green light ahead, A car is driving ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor02611.jpg,"A traffic light shows green light ahead, A car is driving ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor02641.jpg,"A traffic light shows green light ahead, A car is driving ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor02701.jpg,"A traffic light shows yellow light ahead, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor02761.jpg,"A traffic light shows yellow light ahead, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor02941.jpg,"A traffic light shows red light ahead,  A car is stopped ahead, Slow down to the traffic light."
2019-02-03-front_dist_onroad_AnnArbor03031.jpg,"A traffic light shows red light ahead,  A car is stopped ahead, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor03091.jpg,"A traffic light shows red light ahead,  A car is stopped ahead, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor03121.jpg,"A traffic light shows red light ahead,  A car is stopped ahead, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor03181.jpg,"A traffic light shows red light ahead,  A car is stopped ahead, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor03271.jpg,"A traffic light shows red light ahead,  A car is stopped ahead, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor03301.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor03481.jpg,"A traffic light shows red light ahead, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor03721.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor04321.jpg,"A traffic light shows red light ahead, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor04441.jpg,"A traffic light shows red light ahead, Stop and hold."
2019-02-03-front_dist_onroad_AnnArbor04921.jpg,"A traffic light shows green light ahead, Pedestrains are crossing the street on the right, Hold until no pedestians."
2019-02-03-front_dist_onroad_AnnArbor05011.jpg,"A traffic light shows green light ahead, Pedestrains are crossing the street on the right, Hold until no pedestians."
2019-02-03-front_dist_onroad_AnnArbor05071.jpg,"A traffic light shows green light ahead, Pedestrains are crossing the street on the right, Hold until no pedestians."
2019-02-03-front_dist_onroad_AnnArbor05401.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street on the right, Safe to go in low speed."
2019-02-03-front_dist_onroad_AnnArbor05461.jpg,"A traffic light shows red light ahead, Safe to go in low speed."
2019-02-03-front_dist_onroad_AnnArbor05521.jpg,"A traffic light shows red light ahead, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor05581.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor05641.jpg,"A traffic light shows red light ahead, Pedestrains are crossing the street, Slow down and stop."
2019-02-03-front_dist_onroad_AnnArbor06031.jpg,"A traffic light shows green light ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor06121.jpg,"A traffic light shows green light ahead, Safe to go."
2019-03-12-front_dist_onroad_AnnArbor-1-00181.jpg,"A traffic light shows red light ahead, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-00241.jpg,"A traffic light shows red light ahead, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-00301.jpg,"A traffic light shows red light ahead, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-00361.jpg,"A traffic light shows red light ahead, Stop and hold."
2019-03-12-front_dist_onroad_AnnArbor-1-00451.jpg,"A traffic light shows red light ahead, Stop and hold."
2018-6-24_front_dist_onroad_AnnArbor2-07321.jpg,"A stop sign is shown in a distance, Safe to go in low speed."
2018-6-24_front_dist_onroad_AnnArbor2-07351.jpg,"A stop sign is at the intersection, Slow down."
2018-6-24_front_dist_onroad_AnnArbor2-08101.jpg,"Clear on road ahead, Safe to go."
2019-02-03-front_dist_onroad_AnnArbor-4-2878.jpg,"Pedestrains are crossing the street, Stop and hold."
